frame,t_raw_s,utc,therm_mean,therm_max,roi_mean
322,619565.644354,2026-09-06T21:58:24.621423+00:00,32172.65,60000.00,32891.99
323,619565.684248,2026-09-06T21:58:24.661123+00:00,32170.97,60000.00,32890.35
324,619565.724239,2026-09-06T21:58:24.701092+00:00,32169.95,60000.00,32889.52
325,619565.764275,2026-09-06T21:58:24.741141+00:00,32168.49,60000.00,32888.02
326,619565.804251,2026-09-06T21:58:24.781106+00:00,32167.00,60000.00,32886.54
327,619565.844255,2026-09-06T21:58:24.821123+00:00,32165.07,60000.00,32884.54
328,619565.884355,2026-09-06T21:58:24.861399+00:00,32163.73,60000.00,32883.35
329,619565.924434,2026-09-06T21:58:24.901483+00:00,32162.45,60000.00,32882.05
330,619565.964410,2026-09-06T21:58:24.941459+00:00,32161.56,60000.00,32881.21
331,619566.004248,2026-09-06T21:58:24.981092+00:00,32160.91,60000.00,32880.14
332,619566.044266,2026-09-06T21:58:25.021100+00:00,32159.73,60000.00,32878.86
333,619566.084348,2026-09-06T21:58:25.061396+00:00,32159.73,60000.00,32879.33
334,619566.124325,2026-09-06T21:58:25.101372+00:00,32159.92,60000.00,32879.68
335,619566.164293,2026-09-06T21:58:25.141346+00:00,32159.92,60000.00,32879.68
336,619566.204250,2026-09-06T21:58:25.181077+00:00,32159.98,60000.00,32879.74
337,619566.244241,2026-09-06T21:58:25.221080+00:00,32160.63,60000.00,32880.28
338,619566.284252,2026-09-06T21:58:25.261085+00:00,32160.81,60000.00,32880.53
339,619566.324267,2026-09-06T21:58:25.301117+00:00,32160.52,60000.00,32880.25
340,619566.364281,2026-09-06T21:58:25.341120+00:00,32160.10,60000.00,32879.73
341,619566.404364,2026-09-06T21:58:25.381419+00:00,32160.09,60000.00,32879.87
342,619566.444372,2026-09-06T21:58:25.421436+00:00,32160.48,60000.00,32880.08
343,619566.484355,2026-09-06T21:58:25.461413+00:00,32161.37,60000.00,32881.17
344,619566.524285,2026-09-06T21:58:25.501114+00:00,32161.27,60000.00,32881.11
345,619566.564257,2026-09-06T21:58:25.541096+00:00,32161.30,60000.00,32881.20
346,619566.604316,2026-09-06T21:58:25.581361+00:00,32161.48,60000.00,32881.47
347,619566.644476,2026-09-06T21:58:25.621534+00:00,32161.57,60000.00,32881.60
348,619566.684324,2026-09-06T21:58:25.661354+00:00,32161.32,60000.00,32881.28
349,619566.724351,2026-09-06T21:58:25.701182+00:00,32160.27,60000.00,32880.27
350,619566.764257,2026-09-06T21:58:25.741095+00:00,32158.82,60000.00,32878.90
351,619566.804283,2026-09-06T21:58:25.781131+00:00,32158.53,60000.00,32878.75
352,619566.844252,2026-09-06T21:58:25.821081+00:00,32158.95,60000.00,32879.14
353,619566.884275,2026-09-06T21:58:25.861117+00:00,32159.87,60000.00,32880.17
354,619566.924320,2026-09-06T21:58:25.901364+00:00,32161.55,60000.00,32881.79
355,619566.964343,2026-09-06T21:58:25.941391+00:00,32162.61,60000.00,32882.88
356,619567.004347,2026-09-06T21:58:25.981393+00:00,32162.99,60000.00,32883.26
357,619567.044272,2026-09-06T21:58:26.021107+00:00,32163.30,60000.00,32883.52
358,619567.084257,2026-09-06T21:58:26.061089+00:00,32163.71,60000.00,32883.95
359,619567.124352,2026-09-06T21:58:26.101402+00:00,32163.99,60000.00,32884.08
360,619567.164336,2026-09-06T21:58:26.141373+00:00,32165.05,60000.00,32885.24
361,619567.204323,2026-09-06T21:58:26.181368+00:00,32165.92,60000.00,32886.09
362,619567.244267,2026-09-06T21:58:26.221099+00:00,32166.72,60000.00,32886.82
363,619567.284267,2026-09-06T21:58:26.261097+00:00,32167.54,60000.00,32887.79
364,619567.324253,2026-09-06T21:58:26.301083+00:00,32168.32,60000.00,32888.68
365,619567.364267,2026-09-06T21:58:26.341098+00:00,32168.78,60000.00,32889.15
366,619567.404265,2026-09-06T21:58:26.381098+00:00,32168.90,60000.00,32889.34
367,619567.444366,2026-09-06T21:58:26.421408+00:00,32169.16,60000.00,32889.47
368,619567.484350,2026-09-06T21:58:26.461389+00:00,32169.37,60000.00,32889.72
369,619567.524361,2026-09-06T21:58:26.501409+00:00,32169.80,60000.00,32890.01
370,619567.564266,2026-09-06T21:58:26.541103+00:00,32170.60,60000.00,32890.72
371,619567.604260,2026-09-06T21:58:26.581091+00:00,32170.87,60000.00,32891.06
372,619567.644341,2026-09-06T21:58:26.621375+00:00,32170.77,60000.00,32891.09
373,619567.684363,2026-09-06T21:58:26.661405+00:00,32170.30,60000.00,32890.44
374,619567.724369,2026-09-06T21:58:26.701418+00:00,32170.01,60000.00,32890.25
375,619567.764304,2026-09-06T21:58:26.741148+00:00,32169.68,60000.00,32889.95
376,619567.804244,2026-09-06T21:58:26.781064+00:00,32168.76,60000.00,32888.90
377,619567.844269,2026-09-06T21:58:26.821108+00:00,32167.99,60000.00,32888.11
378,619567.884270,2026-09-06T21:58:26.861097+00:00,32167.65,60000.00,32887.83
379,619567.924266,2026-09-06T21:58:26.901090+00:00,32167.56,60000.00,32887.77
380,619567.964395,2026-09-06T21:58:26.941435+00:00,32167.04,60000.00,32887.28
381,619568.004332,2026-09-06T21:58:26.981382+00:00,32166.02,60000.00,32886.25
382,619568.044346,2026-09-06T21:58:27.021380+00:00,32165.20,60000.00,32885.38
383,619568.084274,2026-09-06T21:58:27.061116+00:00,32164.34,60000.00,32884.54
384,619568.124267,2026-09-06T21:58:27.101093+00:00,32163.96,60000.00,32884.18
385,619568.164352,2026-09-06T21:58:27.141395+00:00,32163.76,60000.00,32884.09
386,619568.204343,2026-09-06T21:58:27.181379+00:00,32163.14,60000.00,32883.35
387,619568.244331,2026-09-06T21:58:27.221379+00:00,32162.85,60000.00,32883.03
388,619568.284273,2026-09-06T21:58:27.261093+00:00,32163.15,60000.00,32883.35
389,619568.324289,2026-09-06T21:58:27.301122+00:00,32163.19,60000.00,32883.38
390,619568.364263,2026-09-06T21:58:27.341090+00:00,32163.52,60000.00,32883.64
391,619568.404262,2026-09-06T21:58:27.381267+00:00,32164.44,60000.00,32884.68
392,619568.444290,2026-09-06T21:58:27.421118+00:00,32164.52,60000.00,32884.68
393,619568.484331,2026-09-06T21:58:27.461374+00:00,32164.75,60000.00,32885.01
394,619568.524335,2026-09-06T21:58:27.501373+00:00,32164.96,60000.00,32885.30
395,619568.564341,2026-09-06T21:58:27.541387+00:00,32165.52,60000.00,32885.86
396,619568.604356,2026-09-06T21:58:27.581181+00:00,32166.19,60000.00,32886.42
397,619568.644268,2026-09-06T21:58:27.621094+00:00,32166.17,60000.00,32886.42
398,619568.684343,2026-09-06T21:58:27.661381+00:00,32166.54,60000.00,32886.83
399,619568.724351,2026-09-06T21:58:27.701395+00:00,32167.94,60000.00,32888.33
400,619568.764343,2026-09-06T21:58:27.741373+00:00,32169.08,60000.00,32889.53
401,619568.804281,2026-09-06T21:58:27.781112+00:00,32169.47,60000.00,32889.91
402,619568.844269,2026-09-06T21:58:27.821089+00:00,32170.17,60000.00,32890.60
403,619568.884294,2026-09-06T21:58:27.861116+00:00,32170.43,60000.00,32890.79
404,619568.924264,2026-09-06T21:58:27.901078+00:00,32170.81,60000.00,32891.27
405,619568.964313,2026-09-06T21:58:27.941140+00:00,32171.16,60000.00,32891.64
406,619569.004353,2026-09-06T21:58:27.981390+00:00,32171.47,60000.00,32891.98
407,619569.044374,2026-09-06T21:58:28.021410+00:00,32170.84,60000.00,32891.31
408,619569.084342,2026-09-06T21:58:28.061363+00:00,32169.46,60000.00,32889.98
409,619569.124281,2026-09-06T21:58:28.101099+00:00,32168.38,60000.00,32889.05
410,619569.164271,2026-09-06T21:58:28.141086+00:00,32168.22,60000.00,32888.91
411,619569.204359,2026-09-06T21:58:28.181409+00:00,32168.24,60000.00,32888.85
412,619569.244342,2026-09-06T21:58:28.221369+00:00,32168.21,60000.00,32888.82
413,619569.284304,2026-09-06T21:58:28.261335+00:00,32168.34,60000.00,32889.02
414,619569.324282,2026-09-06T21:58:28.301098+00:00,32168.68,60000.00,32889.25
415,619569.364250,2026-09-06T21:58:28.341073+00:00,32168.73,60000.00,32889.22
416,619569.404357,2026-09-06T21:58:28.381392+00:00,32168.58,60000.00,32889.12
417,619569.444456,2026-09-06T21:58:28.421493+00:00,32168.88,60000.00,32889.29
418,619569.484375,2026-09-06T21:58:28.461397+00:00,32169.30,60000.00,32889.67
419,619569.524285,2026-09-06T21:58:28.501106+00:00,32169.66,60000.00,32890.06
420,619569.564281,2026-09-06T21:58:28.541095+00:00,32170.76,60000.00,32891.15
421,619569.604347,2026-09-06T21:58:28.581373+00:00,32171.51,60000.00,32891.96
422,619569.644465,2026-09-06T21:58:28.621489+00:00,32171.73,60000.00,32892.25
423,619569.684341,2026-09-06T21:58:28.661376+00:00,32171.75,60000.00,32892.19
424,619569.724310,2026-09-06T21:58:28.701127+00:00,32171.30,60000.00,32891.70
425,619569.764301,2026-09-06T21:58:28.741137+00:00,32170.31,60000.00,32890.84
426,619569.804277,2026-09-06T21:58:28.781089+00:00,32169.20,60000.00,32889.79
427,619569.844274,2026-09-06T21:58:28.821095+00:00,32168.66,60000.00,32889.22
428,619569.884298,2026-09-06T21:58:28.861107+00:00,32168.99,60000.00,32889.44
429,619569.924353,2026-09-06T21:58:28.901382+00:00,32169.90,60000.00,32890.43
430,619569.964404,2026-09-06T21:58:28.941422+00:00,32170.52,60000.00,32890.94
431,619570.004348,2026-09-06T21:58:28.981374+00:00,32171.03,60000.00,32891.43
432,619570.044272,2026-09-06T21:58:29.021086+00:00,32171.05,60000.00,32891.46
433,619570.084298,2026-09-06T21:58:29.061126+00:00,32170.69,60000.00,32890.92
434,619570.124373,2026-09-06T21:58:29.101399+00:00,32170.50,60000.00,32890.70
435,619570.164369,2026-09-06T21:58:29.141402+00:00,32169.82,60000.00,32890.16
436,619570.204382,2026-09-06T21:58:29.181395+00:00,32168.84,60000.00,32889.20
437,619570.244271,2026-09-06T21:58:29.221093+00:00,32168.62,60000.00,32889.15
438,619570.284276,2026-09-06T21:58:29.261090+00:00,32168.37,60000.00,32888.87
439,619570.324369,2026-09-06T21:58:29.301403+00:00,32168.88,60000.00,32889.42
440,619570.364363,2026-09-06T21:58:29.341381+00:00,32168.55,60000.00,32888.96
441,619570.404371,2026-09-06T21:58:29.381401+00:00,32168.05,60000.00,32888.63
442,619570.444307,2026-09-06T21:58:29.421120+00:00,32167.75,60000.00,32888.44
443,619570.484305,2026-09-06T21:58:29.461127+00:00,32166.93,60000.00,32887.41
444,619570.524305,2026-09-06T21:58:29.501114+00:00,32166.45,60000.00,32886.95
445,619570.564374,2026-09-06T21:58:29.541189+00:00,32166.18,60000.00,32886.70
446,619570.604296,2026-09-06T21:58:29.581111+00:00,32165.06,60000.00,32885.46
447,619570.644361,2026-09-06T21:58:29.621391+00:00,32164.30,60000.00,32884.72
448,619570.684371,2026-09-06T21:58:29.661383+00:00,32164.15,60000.00,32884.65
449,619570.724361,2026-09-06T21:58:29.701387+00:00,32164.15,60000.00,32884.65
450,619570.764303,2026-09-06T21:58:29.741119+00:00,32164.76,60000.00,32885.30
451,619570.804326,2026-09-06T21:58:29.781136+00:00,32164.69,60000.00,32885.13
452,619570.844386,2026-09-06T21:58:29.821404+00:00,32163.96,60000.00,32884.47
453,619570.884369,2026-09-06T21:58:29.861395+00:00,32163.61,60000.00,32884.12
454,619570.924356,2026-09-06T21:58:29.901371+00:00,32163.47,60000.00,32883.95
455,619570.964341,2026-09-06T21:58:29.941157+00:00,32164.22,60000.00,32884.60
456,619571.004304,2026-09-06T21:58:29.981109+00:00,32165.39,60000.00,32885.87
457,619571.044307,2026-09-06T21:58:30.021123+00:00,32166.64,60000.00,32887.07
458,619571.084293,2026-09-06T21:58:30.061104+00:00,32167.86,60000.00,32888.45
459,619571.124301,2026-09-06T21:58:30.101119+00:00,32168.35,60000.00,32888.94
460,619571.164366,2026-09-06T21:58:30.141388+00:00,32168.54,60000.00,32889.23
461,619571.204396,2026-09-06T21:58:30.181423+00:00,32168.53,60000.00,32889.34
462,619571.244358,2026-09-06T21:58:30.221371+00:00,32168.24,60000.00,32889.04
463,619571.284317,2026-09-06T21:58:30.261130+00:00,32167.60,60000.00,32888.49
464,619571.324287,2026-09-06T21:58:30.301088+00:00,32167.54,60000.00,32888.28
465,619571.364371,2026-09-06T21:58:30.341395+00:00,32167.63,60000.00,32888.50
466,619571.404356,2026-09-06T21:58:30.381367+00:00,32168.08,60000.00,32888.77
467,619571.444385,2026-09-06T21:58:30.421410+00:00,32168.92,60000.00,32889.68
468,619571.484302,2026-09-06T21:58:30.461113+00:00,32170.11,60000.00,32890.70
469,619571.524295,2026-09-06T21:58:30.501106+00:00,32171.38,60000.00,32891.92
470,619571.564388,2026-09-06T21:58:30.541432+00:00,32171.76,60000.00,32892.35
471,619571.604360,2026-09-06T21:58:30.581387+00:00,32171.80,60000.00,32892.43
472,619571.644364,2026-09-06T21:58:30.621374+00:00,32171.80,60000.00,32892.49
473,619571.684316,2026-09-06T21:58:30.661128+00:00,32171.74,60000.00,32892.43
474,619571.724317,2026-09-06T21:58:30.701119+00:00,32171.85,60000.00,32892.46
475,619571.764308,2026-09-06T21:58:30.741129+00:00,32172.01,60000.00,32892.66
476,619571.804300,2026-09-06T21:58:30.781101+00:00,32171.43,60000.00,32892.02
477,619571.844296,2026-09-06T21:58:30.821116+00:00,32170.26,60000.00,32890.90
478,619571.884443,2026-09-06T21:58:30.861455+00:00,32169.19,60000.00,32889.77
479,619571.924367,2026-09-06T21:58:30.901379+00:00,32167.86,60000.00,32888.54
480,619571.964452,2026-09-06T21:58:30.941459+00:00,32167.00,60000.00,32887.69
481,619572.004307,2026-09-06T21:58:30.981113+00:00,32166.08,60000.00,32886.79
482,619572.044308,2026-09-06T21:58:31.021109+00:00,32165.28,60000.00,32885.86
483,619572.084380,2026-09-06T21:58:31.061404+00:00,32165.14,60000.00,32885.81
484,619572.124440,2026-09-06T21:58:31.101448+00:00,32164.91,60000.00,32885.54
485,619572.164419,2026-09-06T21:58:31.141434+00:00,32164.28,60000.00,32884.93
486,619572.204307,2026-09-06T21:58:31.181111+00:00,32164.70,60000.00,32885.31
487,619572.244302,2026-09-06T21:58:31.221114+00:00,32165.42,60000.00,32886.00
488,619572.284365,2026-09-06T21:58:31.261371+00:00,32166.13,60000.00,32886.80
489,619572.324373,2026-09-06T21:58:31.301397+00:00,32167.24,60000.00,32887.84
490,619572.364356,2026-09-06T21:58:31.341361+00:00,32168.59,60000.00,32889.11
491,619572.404330,2026-09-06T21:58:31.381152+00:00,32169.03,60000.00,32889.59
492,619572.444317,2026-09-06T21:58:31.421118+00:00,32169.16,60000.00,32889.70
493,619572.484304,2026-09-06T21:58:31.461108+00:00,32169.45,60000.00,32890.01
494,619572.524306,2026-09-06T21:58:31.501104+00:00,32169.92,60000.00,32890.43
495,619572.564299,2026-09-06T21:58:31.541107+00:00,32170.09,60000.00,32890.64
496,619572.604303,2026-09-06T21:58:31.581099+00:00,32170.08,60000.00,32890.74
497,619572.644374,2026-09-06T21:58:31.621179+00:00,32170.87,60000.00,32891.45
498,619572.684300,2026-09-06T21:58:31.661096+00:00,32172.24,60000.00,32892.62
499,619572.724315,2026-09-06T21:58:31.701120+00:00,32174.14,60000.00,32894.43
500,619572.764325,2026-09-06T21:58:31.741125+00:00,32174.66,60000.00,32894.83
501,619572.804461,2026-09-06T21:58:31.781475+00:00,32173.92,60000.00,32894.06
502,619572.844388,2026-09-06T21:58:31.821451+00:00,32173.14,60000.00,32893.33
503,619572.884365,2026-09-06T21:58:31.861384+00:00,32172.41,60000.00,32892.64
504,619572.924329,2026-09-06T21:58:31.901135+00:00,32172.28,60000.00,32892.43
505,619572.964333,2026-09-06T21:58:31.941142+00:00,32171.75,60000.00,32891.96
506,619573.004305,2026-09-06T21:58:31.981106+00:00,32171.26,60000.00,32891.67
507,619573.044315,2026-09-06T21:58:32.021123+00:00,32170.69,60000.00,32891.23
508,619573.084296,2026-09-06T21:58:32.061095+00:00,32170.78,60000.00,32891.39
509,619573.124347,2026-09-06T21:58:32.101160+00:00,32170.51,60000.00,32891.08
510,619573.164306,2026-09-06T21:58:32.141103+00:00,32169.97,60000.00,32890.43
511,619573.204369,2026-09-06T21:58:32.181380+00:00,32169.14,60000.00,32889.64
512,619573.244417,2026-09-06T21:58:32.221424+00:00,32168.15,60000.00,32888.86
513,619573.284393,2026-09-06T21:58:32.261407+00:00,32167.26,60000.00,32887.84
514,619573.324311,2026-09-06T21:58:32.301105+00:00,32167.06,60000.00,32887.53
515,619573.364305,2026-09-06T21:58:32.341106+00:00,32167.07,60000.00,32887.45
516,619573.404344,2026-09-06T21:58:32.381142+00:00,32166.51,60000.00,32886.94
517,619573.444356,2026-09-06T21:58:32.421156+00:00,32165.16,60000.00,32885.49
518,619573.484314,2026-09-06T21:58:32.461104+00:00,32164.53,60000.00,32884.87
519,619573.524372,2026-09-06T21:58:32.501379+00:00,32164.20,60000.00,32884.63
520,619573.564410,2026-09-06T21:58:32.541410+00:00,32164.13,60000.00,32884.59
521,619573.604406,2026-09-06T21:58:32.581420+00:00,32164.57,60000.00,32884.95
522,619573.644319,2026-09-06T21:58:32.621117+00:00,32164.82,60000.00,32885.27
523,619573.684319,2026-09-06T21:58:32.661118+00:00,32165.45,60000.00,32885.91
524,619573.724414,2026-09-06T21:58:32.701415+00:00,32166.06,60000.00,32886.56
525,619573.764384,2026-09-06T21:58:32.741400+00:00,32166.73,60000.00,32887.36
526,619573.804409,2026-09-06T21:58:32.781404+00:00,32167.23,60000.00,32887.74
527,619573.844314,2026-09-06T21:58:32.821120+00:00,32167.84,60000.00,32888.40
528,619573.884315,2026-09-06T21:58:32.861096+00:00,32168.85,60000.00,32889.39
529,619573.924317,2026-09-06T21:58:32.901121+00:00,32169.92,60000.00,32890.46
530,619573.964380,2026-09-06T21:58:32.941200+00:00,32170.44,60000.00,32890.99
531,619574.004340,2026-09-06T21:58:32.981151+00:00,32170.76,60000.00,32891.18
532,619574.044383,2026-09-06T21:58:33.021399+00:00,32171.13,60000.00,32891.39
533,619574.084374,2026-09-06T21:58:33.061410+00:00,32171.33,60000.00,32891.57
534,619574.124405,2026-09-06T21:58:33.101486+00:00,32171.34,60000.00,32891.82
535,619574.164349,2026-09-06T21:58:33.141165+00:00,32171.08,60000.00,32891.70
536,619574.204314,2026-09-06T21:58:33.181117+00:00,32170.37,60000.00,32890.88
537,619574.244367,2026-09-06T21:58:33.221394+00:00,32171.00,60000.00,32891.54
538,619574.284388,2026-09-06T21:58:33.261414+00:00,32172.00,60000.00,32892.39
539,619574.324380,2026-09-06T21:58:33.301417+00:00,32172.45,60000.00,32892.90
540,619574.364378,2026-09-06T21:58:33.341166+00:00,32173.38,60000.00,32893.69
541,619574.404316,2026-09-06T21:58:33.381113+00:00,32174.46,60000.00,32894.69
542,619574.444394,2026-09-06T21:58:33.421397+00:00,32174.34,60000.00,32894.55
543,619574.484410,2026-09-06T21:58:33.461409+00:00,32173.93,60000.00,32894.13
544,619574.524406,2026-09-06T21:58:33.501394+00:00,32173.51,60000.00,32893.74
545,619574.564310,2026-09-06T21:58:33.541103+00:00,32173.12,60000.00,32893.34
546,619574.604330,2026-09-06T21:58:33.581125+00:00,32172.85,60000.00,32893.15
547,619574.644376,2026-09-06T21:58:33.621376+00:00,32172.43,60000.00,32892.69
548,619574.684410,2026-09-06T21:58:33.661406+00:00,32171.88,60000.00,32892.24
549,619574.724405,2026-09-06T21:58:33.701409+00:00,32171.55,60000.00,32891.93
550,619574.764332,2026-09-06T21:58:33.741121+00:00,32170.77,60000.00,32891.12
551,619574.804313,2026-09-06T21:58:33.781113+00:00,32169.82,60000.00,32890.06
552,619574.844333,2026-09-06T21:58:33.821113+00:00,32168.88,60000.00,32889.17
553,619574.884315,2026-09-06T21:58:33.861108+00:00,32168.51,60000.00,32888.82
554,619574.924303,2026-09-06T21:58:33.901083+00:00,32168.35,60000.00,32888.87
555,619574.964484,2026-09-06T21:58:33.941499+00:00,32168.51,60000.00,32889.00
556,619575.004442,2026-09-06T21:58:33.981453+00:00,32168.90,60000.00,32889.36
557,619575.044428,2026-09-06T21:58:34.021454+00:00,32169.47,60000.00,32889.88
558,619575.084411,2026-09-06T21:58:34.061436+00:00,32169.64,60000.00,32890.08
559,619575.124413,2026-09-06T21:58:34.101447+00:00,32170.17,60000.00,32890.56
560,619575.164405,2026-09-06T21:58:34.141206+00:00,32170.71,60000.00,32891.04
561,619575.204348,2026-09-06T21:58:34.181160+00:00,32171.23,60000.00,32891.56
562,619575.244310,2026-09-06T21:58:34.221114+00:00,32171.33,60000.00,32891.60
563,619575.284324,2026-09-06T21:58:34.261134+00:00,32171.33,60000.00,32891.60
564,619575.324334,2026-09-06T21:58:34.301130+00:00,32171.06,60000.00,32891.36
565,619575.364353,2026-09-06T21:58:34.341166+00:00,32169.85,60000.00,32890.34
566,619575.404342,2026-09-06T21:58:34.381178+00:00,32168.39,60000.00,32888.80
567,619575.444357,2026-09-06T21:58:34.421172+00:00,32167.71,60000.00,32888.02
568,619575.484341,2026-09-06T21:58:34.461146+00:00,32167.46,60000.00,32887.76
569,619575.524320,2026-09-06T21:58:34.501127+00:00,32167.66,60000.00,32887.92
